x y z p
2.75 0.15 0 -5.70863
2.75 0.25 0 -7.68677
2.75 0.35 0 -9.10333
2.75 0.45 0 -9.97078
2.75 0.55 0 -10.2932
2.75 0.65 0 -10.0715
2.75 0.75 0 -9.30531
2.75 0.85 0 -7.99289
2.75 0.95 0 -6.13143
2.75 1.05 0 -3.71538
2.75 1.15 0 -0.733292
2.75 1.25 0 2.837
2.75 1.35 0 7.03351
2.75 1.45 0 11.9136
2.75 1.55 0 17.5543
2.75 1.65 0 24.0477
2.75 1.75 0 31.4928
2.75 1.85 0 39.9864
2.75 1.95 0 49.6139
2.75 2.05 0 60.4437
2.75 2.15 0 72.5223
2.75 2.25 0 85.8685
2.75 2.35 0 100.457
2.75 2.45 0 116.182
2.75 2.55 0 132.774
2.75 2.65 0 149.643
2.75 2.75 0 165.585
2.75 2.85 0 178.169
2.75 2.95 0 181.821
2.75 3.05 0 157.337
2.85 0.05 0 -3.25198
2.85 0.15 0 -6.24225
2.85 0.25 0 -8.62415
2.85 0.35 0 -10.4049
2.85 0.45 0 -11.5949
2.85 0.55 0 -12.1995
2.85 0.65 0 -12.2193
2.85 0.75 0 -11.6497
2.85 0.85 0 -10.4806
2.85 0.95 0 -8.69641
2.85 1.05 0 -6.27525
2.85 1.15 0 -3.18596
2.85 1.25 0 0.615191
2.85 1.35 0 5.1873
2.85 1.45 0 10.6049
2.85 1.55 0 16.9543
2.85 1.65 0 24.3275
2.85 1.75 0 32.8143
2.85 1.85 0 42.4984
2.85 1.95 0 53.4563
2.85 2.05 0 65.7624
2.85 2.15 0 79.4962
2.85 2.25 0 94.7503
2.85 2.35 0 111.63
